image_id,crop_id,label,tumor_area,w1,h1,w2,h2
36513,17,HGSC,956519,52224,15360,53248,16384
36513,18,HGSC,956282,48128,26624,49152,27648
36513,19,HGSC,946987,64512,31744,65536,32768
36513,20,HGSC,946947,54272,15360,55296,16384
36513,21,HGSC,945841,63488,32768,64512,33792
36513,22,HGSC,945668,9216,14336,10240,15360
36513,23,HGSC,941266,7168,14336,8192,15360
36513,24,HGSC,933566,8192,14336,9216,15360
36513,25,HGSC,933513,51200,16384,52224,17408
36513,26,HGSC,931983,6144,14336,7168,15360
36513,27,HGSC,930611,53248,18432,54272,19456
36513,28,HGSC,929243,47104,27648,48128,28672
36513,29,HGSC,928964,3072,25600,4096,26624
36513,30,HGSC,924644,54272,17408,55296,18432
36513,31,HGSC,914656,51200,17408,52224,18432
36639,0,HGSC,98668,14336,14336,15360,15360
36639,1,HGSC,73374,5120,14336,6144,15360
36639,2,HGSC,65838,8192,4096,9216,5120
36639,3,HGSC,54661,22528,3072,23552,4096
36639,4,HGSC,51962,5120,15360,6144,16384
36639,5,HGSC,47267,4096,14336,5120,15360
36639,6,HGSC,47107,14336,13312,15360,14336
36639,7,HGSC,46792,7168,5120,8192,6144
36639,8,HGSC,46500,8192,5120,9216,6144
36639,9,HGSC,45517,11264,15360,12288,16384
36639,10,HGSC,44921,23552,3072,24576,4096
36639,11,HGSC,44881,4096,11264,5120,12288
36639,12,HGSC,43980,16384,11264,17408,12288
36639,13,HGSC,43546,29696,8192,30720,9216
36639,14,HGSC,41159,4096,12288,5120,13312
36639,15,HGSC,40856,8192,3072,9216,4096
36639,16,HGSC,40646,7168,4096,8192,5120
36639,17,HGSC,40100,3072,7168,4096,8192
36639,18,HGSC,39445,22528,2048,23552,3072
36639,19,HGSC,38904,23552,2048,24576,3072
36639,20,HGSC,38580,10240,19456,11264,20480
36639,21,HGSC,38491,5120,12288,6144,13312
36639,22,HGSC,38197,16384,12288,17408,13312
36639,23,HGSC,35384,13312,14336,14336,15360
36639,24,HGSC,35336,9216,3072,10240,4096
36639,25,HGSC,34080,30640,7168,31664,8192
36639,26,HGSC,33577,9216,17408,10240,18432
36639,27,HGSC,33562,11264,16384,12288,17408
36639,28,HGSC,33106,9216,20480,10240,21504
36639,29,HGSC,32899,2048,10240,3072,11264
36639,30,HGSC,32525,8192,16384,9216,17408
36639,31,HGSC,31961,10240,7168,11264,8192
36678,0,MC,1048576,11264,24576,12288,25600
36678,1,MC,1048576,13312,23552,14336,24576
36678,2,MC,1048576,9216,25600,10240,26624
36678,3,MC,1048576,10240,25600,11264,26624
36678,4,MC,1048576,11264,23552,12288,24576
36678,5,MC,1048576,11264,25600,12288,26624
36678,6,MC,1048576,12288,23552,13312,24576
36678,7,MC,1048576,12288,25600,13312,26624
36678,8,MC,1048576,12288,24576,13312,25600
36678,9,MC,1048576,10240,26624,11264,27648
36678,10,MC,1048576,9216,26624,10240,27648
36678,11,MC,1048576,8192,27648,9216,28672
36678,12,MC,1048576,8192,26624,9216,27648
36678,13,MC,1048575,8192,25600,9216,26624
36678,14,MC,1048568,13312,24576,14336,25600
36678,15,MC,1048563,11264,26624,12288,27648
36678,16,MC,1048536,22528,13312,23552,14336
36678,17,MC,1048482,10240,24576,11264,25600
36678,18,MC,1048454,7168,27648,8192,28672
36678,19,MC,1048368,21504,14336,22528,15360
36678,20,MC,1048333,7168,26624,8192,27648
36678,21,MC,1048140,9216,27648,10240,28672
36678,22,MC,1047880,13312,25600,14336,26624
36678,23,MC,1047788,19456,15360,20480,16384
36678,24,MC,1047778,22528,14336,23552,15360
36678,25,MC,1047655,12288,26624,13312,27648
36678,26,MC,1047580,22528,12288,23552,13312
36678,27,MC,1047212,26624,7168,27648,8192
36678,28,MC,1047190,9216,24576,10240,25600
36678,29,MC,1046873,14336,23552,15360,24576
36678,30,MC,1046726,10240,27648,11264,28672
36678,31,MC,1046690,20480,15360,21504,16384
37190,0,MC,1044463,70656,28672,71680,29696
37190,1,MC,1044437,66560,25600,67584,26624
37190,2,MC,1044175,20480,30720,21504,31744
37190,3,MC,1043523,70656,27648,71680,28672
37190,4,MC,1043178,69632,27648,70656,28672
37190,5,MC,1043164,70656,29696,71680,30720
37190,6,MC,1043115,19456,29696,20480,30720
37190,7,MC,1043037,66560,26624,67584,27648
37190,8,MC,1042926,20480,29696,21504,30720
37190,9,MC,1042250,65536,25600,66560,26624
37190,10,MC,1041393,19456,30720,20480,31744
37190,11,MC,1040993,69632,28672,70656,29696
37190,12,MC,1040937,67584,26624,68608,27648
37190,13,MC,1040767,69632,29696,70656,30720
37190,14,MC,1039710,67584,25600,68608,26624
37190,15,MC,1039562,73728,36864,74752,37888
37190,16,MC,1039245,63488,23552,64512,24576
37190,17,MC,1039162,71680,34816,72704,35840
37190,18,MC,1038902,65536,24576,66560,25600
37190,19,MC,1038470,69632,26624,70656,27648
37190,20,MC,1038402,24576,33792,25600,34816
37190,21,MC,1038204,71680,33792,72704,34816
37190,22,MC,1038091,68608,26624,69632,27648
37190,23,MC,1038008,21504,30720,22528,31744
37190,24,MC,1037072,23552,32768,24576,33792
37190,25,MC,1037069,72704,35840,73728,36864
37190,26,MC,1036823,25600,41984,26624,43008
37190,27,MC,1036717,64512,23552,65536,24576
37190,28,MC,1036652,23552,33792,24576,34816
37190,29,MC,1036574,71680,29696,72704,30720
37190,30,MC,1036461,18432,27648,19456,28672
37190,31,MC,1035797,64512,22528,65536,23552
37307,0,MC,1043911,25600,12288,26624,13312
37307,1,MC,1043748,32768,31744,33792,32768
37307,2,MC,1043726,25600,6144,26624,7168
37307,3,MC,1042809,20480,8192,21504,9216
37307,4,MC,1042250,28672,10240,29696,11264
37307,5,MC,1041721,12288,8192,13312,9216
37307,6,MC,1041676,10240,29696,11264,30720
37307,7,MC,1041609,17408,14336,18432,15360
37307,8,MC,1041276,39936,8192,40960,9216
37307,9,MC,1040551,24576,6144,25600,7168
37307,10,MC,1040097,10240,13312,11264,14336
37307,11,MC,1040004,38912,8192,39936,9216
37307,12,MC,1039763,21504,13312,22528,14336
37307,13,MC,1039626,16384,15360,17408,16384
37307,14,MC,1039235,40960,14336,41984,15360
37307,15,MC,1039050,29696,31744,30720,32768
37307,16,MC,1039046,29696,32768,30720,33792
37307,17,MC,1038971,36864,22528,37888,23552
37307,18,MC,1038655,9216,29696,10240,30720
37307,19,MC,1038603,38912,14336,39936,15360
37307,20,MC,1038383,37888,28672,38912,29696
37307,21,MC,1038333,22528,7168,23552,8192
37307,22,MC,1038231,10240,30720,11264,31744
37307,23,MC,1038097,13312,8192,14336,9216
37307,24,MC,1036730,31744,30720,32768,31744
37307,25,MC,1036564,26624,6144,27648,7168
37307,26,MC,1035992,21504,34816,22528,35840
37307,27,MC,1035860,26624,10240,27648,11264
37307,28,MC,1035788,9216,30720,10240,31744
37307,29,MC,1035696,20480,31744,21504,32768
37307,30,MC,1035674,21504,14336,22528,15360
37307,31,MC,1035636,19456,8192,20480,9216
37367,0,HGSC,1035881,30720,13312,31744,14336
37367,1,HGSC,1035748,29696,14336,30720,15360
37367,2,HGSC,1035444,30720,12288,31744,13312
37367,3,HGSC,1034929,31744,12288,32768,13312
37367,4,HGSC,1034868,29696,12288,30720,13312
37367,5,HGSC,1034170,31744,13312,32768,14336
37367,6,HGSC,1033315,31744,14336,32768,15360
37367,7,HGSC,1033171,29696,11264,30720,12288
37367,8,HGSC,1033151,28672,14336,29696,15360
37367,9,HGSC,1032806,27648,14336,28672,15360
37367,10,HGSC,1032696,30720,14336,31744,15360
37367,11,HGSC,1032604,16384,21504,17408,22528
37367,12,HGSC,1032463,28672,15360,29696,16384
37367,13,HGSC,1032219,28672,16384,29696,17408
37367,14,HGSC,1031915,26624,14336,27648,15360
37367,15,HGSC,1031739,27648,16384,28672,17408
37367,16,HGSC,1031570,28672,11264,29696,12288
37367,17,HGSC,1031509,28672,12288,29696,13312
37367,18,HGSC,1031309,30720,15360,31744,16384
37367,19,HGSC,1031229,29696,13312,30720,14336
37367,20,HGSC,1030799,31744,15360,32768,16384
37367,21,HGSC,1030791,27648,11264,28672,12288
37367,22,HGSC,1030661,29696,15360,30720,16384
37367,23,HGSC,1030423,27648,10240,28672,11264
37367,24,HGSC,1030265,27648,12288,28672,13312
37367,25,HGSC,1030230,26624,12288,27648,13312
37367,26,HGSC,1030078,32768,12288,33792,13312
37367,27,HGSC,1029534,28672,10240,29696,11264
37367,28,HGSC,1029489,28672,17408,29696,18432
37367,29,HGSC,1029377,29696,10240,30720,11264
37367,30,HGSC,1029021,28672,13312,29696,14336
37367,31,HGSC,1028999,27648,15360,28672,16384
37655,0,HGSC,1048576,27648,13312,28672,14336
37655,1,HGSC,1048104,26624,13312,27648,14336
37655,2,HGSC,1046689,27648,12288,28672,13312
37655,3,HGSC,1044927,26624,12288,27648,13312
37655,4,HGSC,1044202,25600,13312,26624,14336
37655,5,HGSC,1043318,25600,12288,26624,13312
37655,6,HGSC,1041615,50176,22528,51200,23552
37655,7,HGSC,1040743,27648,11264,28672,12288
37655,8,HGSC,1039731,14336,30720,15360,31744
37655,9,HGSC,1039423,26624,14336,27648,15360
37655,10,HGSC,1038566,27648,14336,28672,15360
37655,11,HGSC,1037942,26624,11264,27648,12288
37655,12,HGSC,1037394,14336,29696,15360,30720
37655,13,HGSC,1036985,25600,14336,26624,15360
37655,14,HGSC,1036965,28672,14336,29696,15360
37655,15,HGSC,1036512,28672,15360,29696,16384
37655,16,HGSC,1036234,28672,13312,29696,14336
37655,17,HGSC,1036026,27648,15360,28672,16384
37655,18,HGSC,1035669,13312,29696,14336,30720
37655,19,HGSC,1035250,26624,15360,27648,16384
37655,20,HGSC,1034847,50176,23552,51200,24576
37655,21,HGSC,1034296,32768,16384,33792,17408
37655,22,HGSC,1033796,28672,12288,29696,13312
37655,23,HGSC,1033333,28672,16384,29696,17408
37655,24,HGSC,1032909,25600,16384,26624,17408
37655,25,HGSC,1032836,27648,16384,28672,17408
37655,26,HGSC,1032805,15360,29696,16384,30720
37655,27,HGSC,1032616,15360,30720,16384,31744
37655,28,HGSC,1032523,29696,16384,30720,17408
37655,29,HGSC,1032487,13312,30720,14336,31744
37655,30,HGSC,1032002,29696,19456,30720,20480
37655,31,HGSC,1031816,32768,17408,33792,18432
38018,0,HGSC,745424,22528,8192,23552,9216
38018,1,HGSC,566930,23552,9216,24576,10240
38018,2,HGSC,513519,22528,7168,23552,8192
38018,3,HGSC,498475,22528,9216,23552,10240
38018,4,HGSC,495714,23552,8192,24576,9216
38018,5,HGSC,435910,23552,10240,24576,11264
38018,6,HGSC,256687,21504,8192,22528,9216
38018,7,HGSC,246739,23552,7168,24576,8192
38018,8,HGSC,192458,21504,7168,22528,8192
38018,9,HGSC,129151,24576,10240,25600,11264
38018,10,HGSC,123944,23552,11264,24576,12288
38018,11,HGSC,91049,24576,9216,25600,10240
38018,12,HGSC,88148,22528,10240,23552,11264
38018,13,HGSC,78215,26624,10240,27648,11264
38018,14,HGSC,72783,24576,11264,25600,12288
38018,15,HGSC,70610,26624,11264,27648,12288
38018,16,HGSC,54074,27648,10240,28672,11264
38018,17,HGSC,51662,28672,7168,29696,8192
38018,18,HGSC,51536,27648,9216,28672,10240
38018,19,HGSC,51410,25600,11264,26624,12288
38018,20,HGSC,46033,16384,15360,17408,16384
38018,21,HGSC,43357,15360,15360,16384,16384
38018,22,HGSC,42816,32768,5120,33792,6144
38018,23,HGSC,42478,21504,9216,22528,10240
38018,24,HGSC,41230,25600,10240,26624,11264
38018,25,HGSC,40556,10240,16384,11264,17408
38018,26,HGSC,40425,27648,8192,28672,9216
38018,27,HGSC,39743,24576,12288,25600,13312
38018,28,HGSC,39482,15360,16384,16384,17408
38018,29,HGSC,39320,28672,8192,29696,9216
38018,30,HGSC,39192,26624,9216,27648,10240
38018,31,HGSC,37782,33792,6144,34816,7168
38019,0,MC,1047062,34816,31744,35840,32768
38019,1,MC,1046506,29696,34816,30720,35840
38019,2,MC,1046097,30720,32768,31744,33792
38019,3,MC,1045595,34816,30720,35840,31744
38019,4,MC,1045183,29696,33792,30720,34816
38019,5,MC,1045161,33792,30720,34816,31744
38019,6,MC,1045137,28672,33792,29696,34816
38019,7,MC,1045066,33792,31744,34816,32768
38019,8,MC,1045031,29696,32768,30720,33792
38019,9,MC,1044952,32768,23552,33792,24576
38019,10,MC,1044812,28672,34816,29696,35840
38019,11,MC,1044725,29696,35840,30720,36864
38019,12,MC,1044499,28672,32768,29696,33792
38019,13,MC,1044484,30720,31744,31744,32768
38019,14,MC,1044463,33792,24576,34816,25600
38019,15,MC,1044463,35840,31744,36864,32768
38019,16,MC,1044463,36864,27648,37888,28672
38019,17,MC,1044463,37888,27648,38912,28672
38019,18,MC,1044463,38912,27648,39936,28672
38019,19,MC,1044463,31744,32768,32768,33792
38019,20,MC,1044463,32768,22528,33792,23552
38019,21,MC,1044463,28672,23552,29696,24576
38019,22,MC,1044463,27648,23552,28672,24576
38019,23,MC,1044463,35840,30720,36864,31744
38019,24,MC,1044463,25600,23552,26624,24576
38019,25,MC,1044463,31744,33792,32768,34816
38019,26,MC,1044463,30720,33792,31744,34816
38019,27,MC,1044463,16384,23552,17408,24576
38019,28,MC,1044462,31744,31744,32768,32768
38019,29,MC,1044461,32768,24576,33792,25600
38019,30,MC,1044460,36864,28672,37888,29696
38019,31,MC,1044459,44032,19456,45056,20480
38041,0,HGSC,1048576,9216,6144,10240,7168
38041,1,HGSC,1047800,8192,6144,9216,7168
38041,2,HGSC,1045625,9216,7168,10240,8192
38041,3,HGSC,1045386,9216,5120,10240,6144
38041,4,HGSC,1044709,52224,8192,53248,9216
38041,5,HGSC,1043906,8192,5120,9216,6144
38041,6,HGSC,1042413,15360,13312,16384,14336
38041,7,HGSC,1041001,57344,13312,58368,14336
38041,8,HGSC,1040156,58368,15360,59392,16384
38041,9,HGSC,1039788,10240,6144,11264,7168
38041,10,HGSC,1039311,58368,14336,59392,15360
38041,11,HGSC,1037336,51200,8192,52224,9216
38041,12,HGSC,1037043,15360,12288,16384,13312
38041,13,HGSC,1035469,52224,9216,53248,10240
38041,14,HGSC,1034696,57344,12288,58368,13312
38041,15,HGSC,1033191,14336,11264,15360,12288
38041,16,HGSC,1032999,57344,8192,58368,9216
38041,17,HGSC,1032799,53248,8192,54272,9216
38041,18,HGSC,1032334,14336,12288,15360,13312
38041,19,HGSC,1031778,52224,7168,53248,8192
38041,20,HGSC,1030626,14336,13312,15360,14336
38041,21,HGSC,1029217,57344,14336,58368,15360
38041,22,HGSC,1029190,8192,7168,9216,8192
38041,23,HGSC,1028748,51200,7168,52224,8192
38041,24,HGSC,1027395,10240,5120,11264,6144
38041,25,HGSC,1027072,58368,13312,59392,14336
38041,26,HGSC,1023522,14336,10240,15360,11264
38041,27,HGSC,1023419,58368,16384,59392,17408
38041,28,HGSC,1019954,57344,9216,58368,10240
38041,29,HGSC,1014325,16384,13312,17408,14336
38041,30,HGSC,1010782,59392,16384,60416,17408
38041,31,HGSC,1009912,7168,5120,8192,6144
38048,0,HGSC,1048576,25600,21504,26624,22528
38048,1,HGSC,1048576,45056,19456,46080,20480
38048,2,HGSC,1048576,39936,14336,40960,15360
38048,3,HGSC,1048576,44032,17408,45056,18432
38048,4,HGSC,1048576,40960,18432,41984,19456
38048,5,HGSC,1048576,28672,25600,29696,26624
38048,6,HGSC,1048576,27648,25600,28672,26624
38048,7,HGSC,1048576,38912,21504,39936,22528
38048,8,HGSC,1048576,39936,18432,40960,19456
38048,9,HGSC,1048576,38912,18432,39936,19456
38048,10,HGSC,1048576,28672,23552,29696,24576
38048,11,HGSC,1048576,39936,21504,40960,22528
38048,12,HGSC,1048576,40960,21504,41984,22528
38048,13,HGSC,1048576,43008,21504,44032,22528
38048,14,HGSC,1048576,44032,21504,45056,22528
38048,15,HGSC,1048576,30720,26624,31744,27648
38048,16,HGSC,1048576,45056,21504,46080,22528
38048,17,HGSC,1048576,40960,20480,41984,21504
38048,18,HGSC,1048576,27648,27648,28672,28672
38048,19,HGSC,1048576,27648,23552,28672,24576
38048,20,HGSC,1048576,31744,24576,32768,25600
38048,21,HGSC,1048576,30720,24576,31744,25600
38048,22,HGSC,1048576,29696,21504,30720,22528
38048,23,HGSC,1048576,29696,26624,30720,27648
38048,24,HGSC,1048576,40960,17408,41984,18432
38048,25,HGSC,1048576,30720,25600,31744,26624
38048,26,HGSC,1048576,31744,25600,32768,26624
38048,27,HGSC,1048576,41984,20480,43008,21504
38048,28,HGSC,1048576,43008,20480,44032,21504
38048,29,HGSC,1048576,44032,20480,45056,21504
38048,30,HGSC,1048576,45056,20480,46080,21504
38048,31,HGSC,1048576,38912,20480,39936,21504
38097,0,HGSC,1036528,43008,10240,44032,11264
38097,1,HGSC,1035942,41984,10240,43008,11264
38097,2,HGSC,1035483,40960,11264,41984,12288
38097,3,HGSC,1034828,40960,10240,41984,11264
38097,4,HGSC,1034098,70656,9216,71680,10240
38097,5,HGSC,1033871,40960,12288,41984,13312
38097,6,HGSC,1033238,69632,11264,70656,12288
38097,7,HGSC,1032897,41984,11264,43008,12288
38097,8,HGSC,1032163,43008,11264,44032,12288
38097,9,HGSC,1032089,70656,8192,71680,9216
38097,10,HGSC,1031467,70656,7168,71680,8192
38097,11,HGSC,1031363,12288,10240,13312,11264
38097,12,HGSC,1030884,71680,9216,72704,10240
38097,13,HGSC,1030730,73728,9216,74752,10240
38097,14,HGSC,1030303,72704,9216,73728,10240
38097,15,HGSC,1029917,69632,10240,70656,11264
38097,16,HGSC,1029629,39936,12288,40960,13312
38097,17,HGSC,1029414,68608,11264,69632,12288
38097,18,HGSC,1029361,73728,8192,74752,9216
38097,19,HGSC,1029192,71680,8192,72704,9216
38097,20,HGSC,1029035,13312,10240,14336,11264
38097,21,HGSC,1028373,41984,12288,43008,13312
38097,22,HGSC,1028334,11264,10240,12288,11264
38097,23,HGSC,1027868,44032,10240,45056,11264
38097,24,HGSC,1027808,10240,12288,11264,13312
38097,25,HGSC,1027411,72704,8192,73728,9216
38097,26,HGSC,1027268,10240,11264,11264,12288
38097,27,HGSC,1026861,70656,10240,71680,11264
38097,28,HGSC,1026740,69632,12288,70656,13312
38097,29,HGSC,1026458,10240,10240,11264,11264
38097,30,HGSC,1025850,69632,7168,70656,8192
38097,31,HGSC,1025470,40960,13312,41984,14336
38118,0,EC,999378,19456,23552,20480,24576
38118,1,EC,997864,17408,19456,18432,20480
38118,2,EC,995026,12288,18432,13312,19456
38118,3,EC,991627,18432,19456,19456,20480
38118,4,EC,990413,19456,22528,20480,23552
38118,5,EC,988576,18432,22528,19456,23552
38118,6,EC,983157,58368,18432,59392,19456
38118,7,EC,976501,13312,18432,14336,19456
38118,8,EC,972729,59392,18432,60416,19456
38118,9,EC,971914,17408,20480,18432,21504
38118,10,EC,971543,18432,21504,19456,22528
38118,11,EC,968801,59392,17408,60416,18432
38118,12,EC,968645,59392,16384,60416,17408
38118,13,EC,968384,18432,23552,19456,24576
38118,14,EC,963349,16384,19456,17408,20480
38118,15,EC,962561,63488,17408,64512,18432
38118,16,EC,962453,64512,20480,65536,21504
38118,17,EC,961273,18432,20480,19456,21504
38118,18,EC,961214,64512,21504,65536,22528
38118,19,EC,961123,65536,20480,66560,21504
38118,20,EC,960747,20480,23552,21504,24576
38118,21,EC,954100,63488,18432,64512,19456
38118,22,EC,952362,65536,21504,66560,22528
38118,23,EC,952116,62464,17408,63488,18432
38118,24,EC,950951,62464,18432,63488,19456
38118,25,EC,950695,58368,17408,59392,18432
38118,26,EC,949775,17408,21504,18432,22528
38118,27,EC,948281,22528,22528,23552,23552
38118,28,EC,947109,16384,20480,17408,21504
38118,29,EC,945986,13312,17408,14336,18432
38118,30,EC,945064,17408,22528,18432,23552
38118,31,EC,942566,65536,19456,66560,20480
38349,0,CC,1031963,32768,9216,33792,10240
38349,1,CC,1031185,32768,10240,33792,11264
38349,2,CC,1027126,33792,9216,34816,10240
38349,3,CC,1024594,34816,11264,35840,12288
38349,4,CC,1024531,34816,12288,35840,13312
38349,5,CC,1024273,37888,12288,38912,13312
38349,6,CC,1024012,35840,12288,36864,13312
38349,7,CC,1023417,33792,10240,34816,11264
38349,8,CC,1023235,32768,8192,33792,9216
38349,9,CC,1022207,26624,16384,27648,17408
38349,10,CC,1022134,27648,16384,28672,17408
38349,11,CC,1021746,36864,13312,37888,14336
38349,12,CC,1021272,35840,13312,36864,14336
38349,13,CC,1019185,37888,13312,38912,14336
38349,14,CC,1018485,33792,11264,34816,12288
38349,15,CC,1017486,36864,14336,37888,15360
38349,16,CC,1017307,34816,10240,35840,11264
38349,17,CC,1017029,32768,11264,33792,12288
38349,18,CC,1016716,31744,10240,32768,11264
38349,19,CC,1016675,35840,14336,36864,15360
38349,20,CC,1016644,36864,12288,37888,13312
38349,21,CC,1015427,31744,9216,32768,10240
38349,22,CC,1015017,34816,13312,35840,14336
38349,23,CC,1012655,33792,8192,34816,9216
38349,24,CC,1011755,31744,8192,32768,9216
38349,25,CC,1010840,29696,8192,30720,9216
38349,26,CC,1010577,14336,32768,15360,33792
38349,27,CC,1009990,33792,12288,34816,13312
38349,28,CC,1009791,10240,29696,11264,30720
38349,29,CC,1007287,16384,19456,17408,20480
38349,30,CC,1006709,29696,9216,30720,10240
38349,31,CC,1006674,9216,28672,10240,29696
38366,0,LGSC,1026546,22528,7168,23552,8192
38366,1,LGSC,1022546,22528,8192,23552,9216
38366,2,LGSC,1021721,21504,8192,22528,9216
38366,3,LGSC,1020357,23552,7168,24576,8192
38366,4,LGSC,1017610,11264,10240,12288,11264
38366,5,LGSC,1015012,20480,8192,21504,9216
38366,6,LGSC,1010454,12288,10240,13312,11264
38366,7,LGSC,1009364,20480,9216,21504,10240
38366,8,LGSC,1006866,23552,6144,24576,7168
38366,9,LGSC,1001539,16384,11264,17408,12288
38366,10,LGSC,997907,24576,8192,25600,9216
38366,11,LGSC,995236,19456,10240,20480,11264
38366,12,LGSC,994691,19456,9216,20480,10240
38366,13,LGSC,993443,23552,8192,24576,9216
38366,14,LGSC,993142,21504,7168,22528,8192
38366,15,LGSC,988182,20480,10240,21504,11264
38366,16,LGSC,985713,16384,12288,17408,13312
38366,17,LGSC,978034,17408,11264,18432,12288
38366,18,LGSC,967495,19456,11264,20480,12288
38366,19,LGSC,964415,24576,7168,25600,8192
38366,20,LGSC,964274,18432,11264,19456,12288
38366,21,LGSC,962398,22528,6144,23552,7168
38366,22,LGSC,961463,24576,6144,25600,7168
38366,23,LGSC,953303,20480,11264,21504,12288
38366,24,LGSC,951107,13312,10240,14336,11264
38366,25,LGSC,950304,21504,11264,22528,12288
38366,26,LGSC,940812,16384,10240,17408,11264
38366,27,LGSC,938649,22528,11264,23552,12288
38366,28,LGSC,936935,18432,10240,19456,11264
38366,29,LGSC,935554,25600,8192,26624,9216
38366,30,LGSC,918633,22528,10240,23552,11264
38366,31,LGSC,914123,17408,12288,18432,13312
38479,0,EC,1035419,24576,10240,25600,11264
38479,1,EC,1032548,24576,9216,25600,10240
38479,2,EC,1031826,23552,10240,24576,11264
38479,3,EC,1028357,25600,10240,26624,11264
38479,4,EC,1028140,22528,10240,23552,11264
38479,5,EC,1026615,3072,25600,4096,26624
38479,6,EC,1026421,23552,9216,24576,10240
38479,7,EC,1026122,3072,24576,4096,25600
38479,8,EC,1025942,4096,28672,5120,29696
38479,9,EC,1025862,2048,25600,3072,26624
38479,10,EC,1025750,22528,9216,23552,10240
38479,11,EC,1025358,3072,22528,4096,23552
38479,12,EC,1025046,21504,10240,22528,11264
38479,13,EC,1024943,4096,27648,5120,28672
38479,14,EC,1024079,3072,26624,4096,27648
38479,15,EC,1022992,2048,24576,3072,25600
38479,16,EC,1021785,21504,9216,22528,10240
38479,17,EC,1021106,2048,23552,3072,24576
38479,18,EC,1021069,3072,23552,4096,24576
38479,19,EC,1020370,4096,26624,5120,27648
38479,20,EC,1019909,5120,28672,6144,29696
38479,21,EC,1019467,5120,26624,6144,27648
38479,22,EC,1018891,3072,27648,4096,28672
38479,23,EC,1018673,23552,11264,24576,12288
38479,24,EC,1016855,3072,28672,4096,29696
38479,25,EC,1015052,25600,11264,26624,12288
38479,26,EC,1013627,5120,27648,6144,28672
38479,27,EC,1011480,2048,26624,3072,27648
38479,28,EC,1011447,6144,26624,7168,27648
38479,29,EC,1010291,24576,11264,25600,12288
38479,30,EC,1008227,6144,27648,7168,28672
38479,31,EC,1006393,20480,10240,21504,11264
38535,0,HGSC,877561,30720,23552,31744,24576
38535,1,HGSC,845717,31744,23552,32768,24576
38535,2,HGSC,732733,29696,23552,30720,24576
38535,3,HGSC,567025,31744,24576,32768,25600
38535,4,HGSC,439753,29696,24576,30720,25600
38535,5,HGSC,432386,30720,24576,31744,25600
38535,6,HGSC,427386,23552,26624,24576,27648
38535,7,HGSC,347081,31744,22528,32768,23552
38535,8,HGSC,324811,30720,22528,31744,23552
38535,9,HGSC,306733,23552,11264,24576,12288
38535,10,HGSC,299802,32768,23552,33792,24576
38535,11,HGSC,276094,29696,22528,30720,23552
38535,12,HGSC,247712,24576,11264,25600,12288
38535,13,HGSC,222014,31744,25600,32768,26624
38535,14,HGSC,185011,28672,23552,29696,24576
38535,15,HGSC,179494,32768,24576,33792,25600
38535,16,HGSC,173627,31744,21504,32768,22528
38535,17,HGSC,169604,26624,5120,27648,6144
38535,18,HGSC,164128,32768,25600,33792,26624
38535,19,HGSC,163616,18432,9216,19456,10240
38535,20,HGSC,152412,28672,24576,29696,25600
38535,21,HGSC,143749,24576,26624,25600,27648
38535,22,HGSC,141781,22528,26624,23552,27648
38535,23,HGSC,133897,25600,11264,26624,12288
38535,24,HGSC,133176,24576,10240,25600,11264
38535,25,HGSC,127248,25600,10240,26624,11264
38535,26,HGSC,120856,30720,25600,31744,26624
38535,27,HGSC,119268,30720,21504,31744,22528
38535,28,HGSC,115763,33792,16384,34816,17408
38535,29,HGSC,114799,23552,27648,24576,28672
38535,30,HGSC,113490,33792,17408,34816,18432
38535,31,HGSC,107604,32768,22528,33792,23552
38585,0,LGSC,1031219,56320,9216,57344,10240
38585,1,LGSC,1029432,56320,8192,57344,9216
38585,2,LGSC,1026236,12288,9216,13312,10240
38585,3,LGSC,1021384,12288,10240,13312,11264
38585,4,LGSC,1019980,56320,7168,57344,8192
38585,5,LGSC,1019203,55296,9216,56320,10240
38585,6,LGSC,1013356,46080,19456,47104,20480
38585,7,LGSC,1013289,57344,9216,58368,10240
38585,8,LGSC,1012274,13312,9216,14336,10240
38585,9,LGSC,1010880,12288,8192,13312,9216
38585,10,LGSC,1009815,11264,10240,12288,11264
38585,11,LGSC,1009211,12288,7168,13312,8192
38585,12,LGSC,1005051,13312,7168,14336,8192
38585,13,LGSC,1004933,55296,10240,56320,11264
38585,14,LGSC,998244,13312,8192,14336,9216
38585,15,LGSC,996315,56320,6144,57344,7168
38585,16,LGSC,995152,13312,10240,14336,11264
38585,17,LGSC,993448,56320,10240,57344,11264
38585,18,LGSC,992952,46080,18432,47104,19456
38585,19,LGSC,992578,57344,8192,58368,9216
38585,20,LGSC,990766,12288,3072,13312,4096
38585,21,LGSC,989192,51200,9216,52224,10240
38585,22,LGSC,986147,12288,6144,13312,7168
38585,23,LGSC,985756,11264,9216,12288,10240
38585,24,LGSC,984365,7168,10240,8192,11264
38585,25,LGSC,984037,57344,7168,58368,8192
38585,26,LGSC,983832,54272,10240,55296,11264
38585,27,LGSC,980406,50176,10240,51200,11264
38585,28,LGSC,979397,47104,20480,48128,21504
38585,29,LGSC,978129,6144,10240,7168,11264
38585,30,LGSC,976824,13312,6144,14336,7168
38585,31,LGSC,975084,51200,10240,52224,11264
38647,0,EC,1037609,2048,16384,3072,17408
38647,1,EC,1035441,9216,15360,10240,16384
