image_id,dataset,fold1,fold2,fold3,fold4,fold5
stanford_tissue_microarray_database_ovarian_cancer_tma_12,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,0,1
stanford_tissue_microarray_database_ovarian_cancer_tma_120,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_121,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,0,1
stanford_tissue_microarray_database_ovarian_cancer_tma_122,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,1,0
stanford_tissue_microarray_database_ovarian_cancer_tma_123,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_124,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_125,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,1,0
stanford_tissue_microarray_database_ovarian_cancer_tma_126,stanford_tissue_microarray_database_ovarian_cancer_tma,0,1,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_127,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,1,0
stanford_tissue_microarray_database_ovarian_cancer_tma_128,stanford_tissue_microarray_database_ovarian_cancer_tma,0,1,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_129,stanford_tissue_microarray_database_ovarian_cancer_tma,1,0,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_13,stanford_tissue_microarray_database_ovarian_cancer_tma,1,0,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_130,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,0,1
stanford_tissue_microarray_database_ovarian_cancer_tma_131,stanford_tissue_microarray_database_ovarian_cancer_tma,1,0,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_132,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,0,1
stanford_tissue_microarray_database_ovarian_cancer_tma_133,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,0,1
stanford_tissue_microarray_database_ovarian_cancer_tma_14,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_15,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,1,0
stanford_tissue_microarray_database_ovarian_cancer_tma_16,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,0,1
stanford_tissue_microarray_database_ovarian_cancer_tma_17,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,1,0
stanford_tissue_microarray_database_ovarian_cancer_tma_18,stanford_tissue_microarray_database_ovarian_cancer_tma,0,1,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_19,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_2,stanford_tissue_microarray_database_ovarian_cancer_tma,0,1,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_20,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_21,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,0,1
stanford_tissue_microarray_database_ovarian_cancer_tma_22,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,1,0
stanford_tissue_microarray_database_ovarian_cancer_tma_23,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_24,stanford_tissue_microarray_database_ovarian_cancer_tma,0,1,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_25,stanford_tissue_microarray_database_ovarian_cancer_tma,1,0,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_26,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_27,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,1,0
stanford_tissue_microarray_database_ovarian_cancer_tma_28,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_29,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_3,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_30,stanford_tissue_microarray_database_ovarian_cancer_tma,0,1,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_31,stanford_tissue_microarray_database_ovarian_cancer_tma,0,1,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_32,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,1,0
stanford_tissue_microarray_database_ovarian_cancer_tma_33,stanford_tissue_microarray_database_ovarian_cancer_tma,0,1,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_34,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,0,1
stanford_tissue_microarray_database_ovarian_cancer_tma_35,stanford_tissue_microarray_database_ovarian_cancer_tma,1,0,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_36,stanford_tissue_microarray_database_ovarian_cancer_tma,1,0,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_37,stanford_tissue_microarray_database_ovarian_cancer_tma,0,1,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_38,stanford_tissue_microarray_database_ovarian_cancer_tma,1,0,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_39,stanford_tissue_microarray_database_ovarian_cancer_tma,1,0,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_4,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,1,0
stanford_tissue_microarray_database_ovarian_cancer_tma_40,stanford_tissue_microarray_database_ovarian_cancer_tma,1,0,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_41,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,0,1
stanford_tissue_microarray_database_ovarian_cancer_tma_42,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_43,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,0,1
stanford_tissue_microarray_database_ovarian_cancer_tma_44,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,1,0
stanford_tissue_microarray_database_ovarian_cancer_tma_45,stanford_tissue_microarray_database_ovarian_cancer_tma,1,0,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_46,stanford_tissue_microarray_database_ovarian_cancer_tma,0,1,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_47,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_48,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,1,0
stanford_tissue_microarray_database_ovarian_cancer_tma_49,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,0,1
stanford_tissue_microarray_database_ovarian_cancer_tma_5,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,0,1
stanford_tissue_microarray_database_ovarian_cancer_tma_50,stanford_tissue_microarray_database_ovarian_cancer_tma,1,0,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_51,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_52,stanford_tissue_microarray_database_ovarian_cancer_tma,0,1,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_53,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,1,0
stanford_tissue_microarray_database_ovarian_cancer_tma_54,stanford_tissue_microarray_database_ovarian_cancer_tma,0,1,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_55,stanford_tissue_microarray_database_ovarian_cancer_tma,1,0,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_56,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,1,0
stanford_tissue_microarray_database_ovarian_cancer_tma_57,stanford_tissue_microarray_database_ovarian_cancer_tma,1,0,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_58,stanford_tissue_microarray_database_ovarian_cancer_tma,1,0,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_59,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_6,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_60,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_61,stanford_tissue_microarray_database_ovarian_cancer_tma,1,0,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_62,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,0,1
stanford_tissue_microarray_database_ovarian_cancer_tma_63,stanford_tissue_microarray_database_ovarian_cancer_tma,0,1,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_64,stanford_tissue_microarray_database_ovarian_cancer_tma,0,1,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_65,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,0,1
stanford_tissue_microarray_database_ovarian_cancer_tma_66,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_67,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,1,0
stanford_tissue_microarray_database_ovarian_cancer_tma_68,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_69,stanford_tissue_microarray_database_ovarian_cancer_tma,0,1,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_7,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_70,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_71,stanford_tissue_microarray_database_ovarian_cancer_tma,1,0,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_72,stanford_tissue_microarray_database_ovarian_cancer_tma,0,1,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_73,stanford_tissue_microarray_database_ovarian_cancer_tma,0,1,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_74,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_75,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_76,stanford_tissue_microarray_database_ovarian_cancer_tma,1,0,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_77,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,1,0
stanford_tissue_microarray_database_ovarian_cancer_tma_78,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,1,0
stanford_tissue_microarray_database_ovarian_cancer_tma_79,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,1,0
stanford_tissue_microarray_database_ovarian_cancer_tma_8,stanford_tissue_microarray_database_ovarian_cancer_tma,0,1,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_80,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_81,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,0,1
stanford_tissue_microarray_database_ovarian_cancer_tma_82,stanford_tissue_microarray_database_ovarian_cancer_tma,0,1,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_83,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_84,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,1,0
stanford_tissue_microarray_database_ovarian_cancer_tma_85,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,0,1
stanford_tissue_microarray_database_ovarian_cancer_tma_86,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,0,1
stanford_tissue_microarray_database_ovarian_cancer_tma_87,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,1,0
stanford_tissue_microarray_database_ovarian_cancer_tma_88,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_89,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,1,0
stanford_tissue_microarray_database_ovarian_cancer_tma_9,stanford_tissue_microarray_database_ovarian_cancer_tma,0,1,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_90,stanford_tissue_microarray_database_ovarian_cancer_tma,1,0,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_91,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,0,0,1
stanford_tissue_microarray_database_ovarian_cancer_tma_92,stanford_tissue_microarray_database_ovarian_cancer_tma,1,0,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_93,stanford_tissue_microarray_database_ovarian_cancer_tma,0,1,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_94,stanford_tissue_microarray_database_ovarian_cancer_tma,1,0,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_95,stanford_tissue_microarray_database_ovarian_cancer_tma,0,1,0,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_96,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_97,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_98,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
stanford_tissue_microarray_database_ovarian_cancer_tma_99,stanford_tissue_microarray_database_ovarian_cancer_tma,0,0,1,0,0
tissuearraycom_0,tissuearraycom,0,0,0,0,1
tissuearraycom_1,tissuearraycom,0,0,0,0,1
tissuearraycom_10,tissuearraycom,0,0,0,1,0
tissuearraycom_100,tissuearraycom,0,0,0,1,0
tissuearraycom_101,tissuearraycom,0,0,0,1,0
tissuearraycom_102,tissuearraycom,0,1,0,0,0
tissuearraycom_103,tissuearraycom,1,0,0,0,0
tissuearraycom_104,tissuearraycom,0,0,0,0,1
tissuearraycom_105,tissuearraycom,0,0,0,1,0
tissuearraycom_106,tissuearraycom,0,0,0,1,0
tissuearraycom_107,tissuearraycom,0,0,0,0,1
tissuearraycom_108,tissuearraycom,0,1,0,0,0
tissuearraycom_109,tissuearraycom,0,0,0,1,0
tissuearraycom_11,tissuearraycom,1,0,0,0,0
tissuearraycom_110,tissuearraycom,0,0,0,1,0
tissuearraycom_111,tissuearraycom,0,0,0,1,0
tissuearraycom_112,tissuearraycom,1,0,0,0,0
tissuearraycom_113,tissuearraycom,0,0,1,0,0
tissuearraycom_114,tissuearraycom,0,1,0,0,0
tissuearraycom_115,tissuearraycom,1,0,0,0,0
tissuearraycom_116,tissuearraycom,0,1,0,0,0
tissuearraycom_117,tissuearraycom,0,1,0,0,0
tissuearraycom_118,tissuearraycom,0,0,0,0,1
tissuearraycom_119,tissuearraycom,0,1,0,0,0
tissuearraycom_12,tissuearraycom,0,0,0,1,0
tissuearraycom_120,tissuearraycom,1,0,0,0,0
tissuearraycom_121,tissuearraycom,0,0,0,0,1
tissuearraycom_122,tissuearraycom,0,0,0,1,0
tissuearraycom_123,tissuearraycom,1,0,0,0,0
tissuearraycom_124,tissuearraycom,0,0,0,1,0
tissuearraycom_125,tissuearraycom,0,0,0,0,1
tissuearraycom_126,tissuearraycom,0,0,0,1,0
tissuearraycom_127,tissuearraycom,0,1,0,0,0
tissuearraycom_128,tissuearraycom,0,0,1,0,0
tissuearraycom_129,tissuearraycom,0,0,1,0,0
tissuearraycom_13,tissuearraycom,0,1,0,0,0
tissuearraycom_130,tissuearraycom,1,0,0,0,0
tissuearraycom_131,tissuearraycom,0,0,0,1,0
tissuearraycom_132,tissuearraycom,1,0,0,0,0
tissuearraycom_133,tissuearraycom,0,0,0,1,0
tissuearraycom_134,tissuearraycom,0,0,0,0,1
tissuearraycom_135,tissuearraycom,0,1,0,0,0
tissuearraycom_136,tissuearraycom,0,1,0,0,0
tissuearraycom_137,tissuearraycom,0,1,0,0,0
tissuearraycom_138,tissuearraycom,0,0,1,0,0
tissuearraycom_139,tissuearraycom,1,0,0,0,0
tissuearraycom_14,tissuearraycom,0,0,1,0,0
tissuearraycom_140,tissuearraycom,0,0,1,0,0
tissuearraycom_141,tissuearraycom,0,0,0,1,0
tissuearraycom_142,tissuearraycom,0,0,1,0,0
tissuearraycom_143,tissuearraycom,0,1,0,0,0
tissuearraycom_144,tissuearraycom,0,0,0,0,1
tissuearraycom_145,tissuearraycom,0,0,0,0,1
tissuearraycom_146,tissuearraycom,0,0,1,0,0
tissuearraycom_147,tissuearraycom,0,0,0,0,1
tissuearraycom_148,tissuearraycom,0,0,1,0,0
tissuearraycom_149,tissuearraycom,0,1,0,0,0
tissuearraycom_15,tissuearraycom,0,0,0,0,1
tissuearraycom_150,tissuearraycom,0,1,0,0,0
tissuearraycom_151,tissuearraycom,0,0,1,0,0
tissuearraycom_152,tissuearraycom,1,0,0,0,0
tissuearraycom_153,tissuearraycom,1,0,0,0,0
tissuearraycom_154,tissuearraycom,0,0,0,0,1
tissuearraycom_155,tissuearraycom,1,0,0,0,0
tissuearraycom_156,tissuearraycom,0,0,0,1,0
tissuearraycom_157,tissuearraycom,0,0,1,0,0
tissuearraycom_158,tissuearraycom,1,0,0,0,0
tissuearraycom_159,tissuearraycom,0,1,0,0,0
tissuearraycom_16,tissuearraycom,0,1,0,0,0
tissuearraycom_160,tissuearraycom,0,0,0,0,1
tissuearraycom_161,tissuearraycom,0,0,0,1,0
tissuearraycom_162,tissuearraycom,0,1,0,0,0
tissuearraycom_163,tissuearraycom,0,0,0,1,0
tissuearraycom_164,tissuearraycom,0,1,0,0,0
tissuearraycom_165,tissuearraycom,0,1,0,0,0
tissuearraycom_166,tissuearraycom,0,1,0,0,0
tissuearraycom_167,tissuearraycom,0,0,0,0,1
tissuearraycom_168,tissuearraycom,0,0,1,0,0
tissuearraycom_169,tissuearraycom,0,0,1,0,0
tissuearraycom_17,tissuearraycom,1,0,0,0,0
tissuearraycom_170,tissuearraycom,0,1,0,0,0
tissuearraycom_171,tissuearraycom,0,1,0,0,0
tissuearraycom_172,tissuearraycom,0,0,0,1,0
tissuearraycom_173,tissuearraycom,1,0,0,0,0
tissuearraycom_174,tissuearraycom,0,1,0,0,0
tissuearraycom_175,tissuearraycom,0,0,0,0,1
tissuearraycom_176,tissuearraycom,0,0,0,1,0
tissuearraycom_177,tissuearraycom,1,0,0,0,0
tissuearraycom_178,tissuearraycom,1,0,0,0,0
tissuearraycom_179,tissuearraycom,0,0,1,0,0
tissuearraycom_18,tissuearraycom,0,0,0,1,0
tissuearraycom_180,tissuearraycom,0,0,0,1,0
tissuearraycom_181,tissuearraycom,0,0,0,1,0
tissuearraycom_182,tissuearraycom,0,0,0,0,1
tissuearraycom_183,tissuearraycom,0,0,0,1,0
tissuearraycom_184,tissuearraycom,0,0,0,0,1
tissuearraycom_185,tissuearraycom,0,0,1,0,0
tissuearraycom_186,tissuearraycom,0,1,0,0,0
tissuearraycom_187,tissuearraycom,0,1,0,0,0
tissuearraycom_188,tissuearraycom,0,1,0,0,0
tissuearraycom_189,tissuearraycom,0,1,0,0,0
tissuearraycom_19,tissuearraycom,0,1,0,0,0
tissuearraycom_190,tissuearraycom,0,0,0,0,1
tissuearraycom_191,tissuearraycom,0,1,0,0,0
tissuearraycom_192,tissuearraycom,0,0,0,0,1
tissuearraycom_193,tissuearraycom,0,0,0,1,0
tissuearraycom_194,tissuearraycom,0,0,0,1,0
tissuearraycom_195,tissuearraycom,0,0,1,0,0
tissuearraycom_196,tissuearraycom,0,1,0,0,0
tissuearraycom_197,tissuearraycom,0,0,1,0,0
tissuearraycom_198,tissuearraycom,0,0,0,1,0
tissuearraycom_199,tissuearraycom,0,0,1,0,0
tissuearraycom_2,tissuearraycom,0,0,0,0,1
tissuearraycom_20,tissuearraycom,0,0,0,0,1
tissuearraycom_200,tissuearraycom,1,0,0,0,0
tissuearraycom_201,tissuearraycom,0,1,0,0,0
tissuearraycom_202,tissuearraycom,0,0,0,0,1
tissuearraycom_203,tissuearraycom,0,1,0,0,0
tissuearraycom_204,tissuearraycom,0,1,0,0,0
tissuearraycom_205,tissuearraycom,0,0,0,1,0
tissuearraycom_206,tissuearraycom,0,1,0,0,0
tissuearraycom_207,tissuearraycom,0,0,0,0,1
tissuearraycom_208,tissuearraycom,1,0,0,0,0
tissuearraycom_209,tissuearraycom,0,1,0,0,0
tissuearraycom_21,tissuearraycom,0,0,0,1,0
tissuearraycom_210,tissuearraycom,0,0,0,1,0
tissuearraycom_211,tissuearraycom,1,0,0,0,0
tissuearraycom_212,tissuearraycom,0,1,0,0,0
tissuearraycom_213,tissuearraycom,0,1,0,0,0
tissuearraycom_214,tissuearraycom,0,0,0,0,1
tissuearraycom_215,tissuearraycom,0,0,1,0,0
tissuearraycom_216,tissuearraycom,0,1,0,0,0
tissuearraycom_217,tissuearraycom,1,0,0,0,0
tissuearraycom_218,tissuearraycom,0,1,0,0,0
tissuearraycom_219,tissuearraycom,1,0,0,0,0
tissuearraycom_22,tissuearraycom,0,0,0,0,1
tissuearraycom_220,tissuearraycom,0,1,0,0,0
tissuearraycom_221,tissuearraycom,0,0,0,1,0
tissuearraycom_222,tissuearraycom,0,0,0,0,1
tissuearraycom_223,tissuearraycom,0,0,0,1,0
tissuearraycom_224,tissuearraycom,0,1,0,0,0
tissuearraycom_225,tissuearraycom,1,0,0,0,0
tissuearraycom_226,tissuearraycom,0,0,0,1,0
tissuearraycom_227,tissuearraycom,0,0,0,1,0
tissuearraycom_228,tissuearraycom,0,1,0,0,0
tissuearraycom_229,tissuearraycom,0,0,1,0,0
tissuearraycom_23,tissuearraycom,0,1,0,0,0
tissuearraycom_230,tissuearraycom,1,0,0,0,0
tissuearraycom_231,tissuearraycom,0,0,0,0,1
tissuearraycom_232,tissuearraycom,0,1,0,0,0
tissuearraycom_233,tissuearraycom,0,0,1,0,0
tissuearraycom_234,tissuearraycom,0,0,0,0,1
tissuearraycom_235,tissuearraycom,1,0,0,0,0
tissuearraycom_236,tissuearraycom,0,0,0,0,1
tissuearraycom_237,tissuearraycom,0,0,1,0,0
tissuearraycom_238,tissuearraycom,0,0,0,1,0
tissuearraycom_239,tissuearraycom,0,0,1,0,0
tissuearraycom_24,tissuearraycom,0,0,0,1,0
tissuearraycom_240,tissuearraycom,0,0,0,1,0
tissuearraycom_241,tissuearraycom,0,0,0,1,0
tissuearraycom_242,tissuearraycom,0,0,0,0,1
tissuearraycom_243,tissuearraycom,0,0,0,0,1
tissuearraycom_244,tissuearraycom,0,1,0,0,0
tissuearraycom_245,tissuearraycom,1,0,0,0,0
tissuearraycom_246,tissuearraycom,0,0,0,0,1
tissuearraycom_247,tissuearraycom,0,1,0,0,0
tissuearraycom_248,tissuearraycom,0,1,0,0,0
tissuearraycom_249,tissuearraycom,0,0,1,0,0
tissuearraycom_25,tissuearraycom,0,1,0,0,0
tissuearraycom_250,tissuearraycom,0,0,0,0,1
tissuearraycom_251,tissuearraycom,1,0,0,0,0
tissuearraycom_252,tissuearraycom,0,0,0,1,0
tissuearraycom_253,tissuearraycom,0,1,0,0,0
tissuearraycom_254,tissuearraycom,0,0,0,1,0
tissuearraycom_255,tissuearraycom,0,0,1,0,0
tissuearraycom_256,tissuearraycom,0,0,0,1,0
tissuearraycom_257,tissuearraycom,0,0,1,0,0
tissuearraycom_258,tissuearraycom,0,0,0,1,0
tissuearraycom_259,tissuearraycom,0,0,0,1,0
tissuearraycom_26,tissuearraycom,1,0,0,0,0
tissuearraycom_260,tissuearraycom,1,0,0,0,0
tissuearraycom_261,tissuearraycom,1,0,0,0,0
tissuearraycom_262,tissuearraycom,0,0,0,1,0
tissuearraycom_263,tissuearraycom,0,0,1,0,0
tissuearraycom_264,tissuearraycom,0,1,0,0,0
tissuearraycom_265,tissuearraycom,0,0,0,1,0
tissuearraycom_266,tissuearraycom,0,0,0,0,1
tissuearraycom_267,tissuearraycom,0,0,1,0,0
tissuearraycom_268,tissuearraycom,0,1,0,0,0
tissuearraycom_269,tissuearraycom,1,0,0,0,0
tissuearraycom_27,tissuearraycom,0,0,0,0,1
tissuearraycom_270,tissuearraycom,0,0,0,1,0
tissuearraycom_271,tissuearraycom,0,0,0,1,0
tissuearraycom_272,tissuearraycom,0,1,0,0,0
tissuearraycom_273,tissuearraycom,1,0,0,0,0
tissuearraycom_274,tissuearraycom,0,1,0,0,0
tissuearraycom_275,tissuearraycom,0,0,0,0,1
tissuearraycom_276,tissuearraycom,1,0,0,0,0
tissuearraycom_277,tissuearraycom,1,0,0,0,0
tissuearraycom_278,tissuearraycom,0,0,0,1,0
tissuearraycom_279,tissuearraycom,1,0,0,0,0
tissuearraycom_28,tissuearraycom,0,0,0,1,0
tissuearraycom_280,tissuearraycom,0,0,0,1,0
tissuearraycom_281,tissuearraycom,1,0,0,0,0
tissuearraycom_282,tissuearraycom,0,0,0,1,0
tissuearraycom_283,tissuearraycom,0,0,0,0,1
tissuearraycom_284,tissuearraycom,1,0,0,0,0
tissuearraycom_285,tissuearraycom,1,0,0,0,0
tissuearraycom_286,tissuearraycom,0,1,0,0,0
tissuearraycom_287,tissuearraycom,0,0,0,0,1
tissuearraycom_288,tissuearraycom,0,0,0,1,0
tissuearraycom_289,tissuearraycom,1,0,0,0,0
tissuearraycom_29,tissuearraycom,0,0,0,0,1
tissuearraycom_290,tissuearraycom,0,1,0,0,0
tissuearraycom_291,tissuearraycom,0,0,0,1,0
tissuearraycom_292,tissuearraycom,1,0,0,0,0
tissuearraycom_293,tissuearraycom,0,0,0,1,0
tissuearraycom_294,tissuearraycom,1,0,0,0,0
tissuearraycom_295,tissuearraycom,1,0,0,0,0
tissuearraycom_296,tissuearraycom,1,0,0,0,0
tissuearraycom_297,tissuearraycom,1,0,0,0,0
tissuearraycom_298,tissuearraycom,0,0,0,1,0
tissuearraycom_299,tissuearraycom,0,1,0,0,0
tissuearraycom_3,tissuearraycom,0,0,0,0,1
tissuearraycom_30,tissuearraycom,1,0,0,0,0
tissuearraycom_300,tissuearraycom,0,0,0,1,0
tissuearraycom_301,tissuearraycom,0,0,1,0,0
tissuearraycom_302,tissuearraycom,0,0,0,0,1
tissuearraycom_303,tissuearraycom,0,0,0,0,1
tissuearraycom_304,tissuearraycom,0,0,0,1,0
tissuearraycom_305,tissuearraycom,0,0,1,0,0
tissuearraycom_306,tissuearraycom,0,1,0,0,0
tissuearraycom_307,tissuearraycom,0,1,0,0,0
tissuearraycom_308,tissuearraycom,0,0,1,0,0
tissuearraycom_309,tissuearraycom,1,0,0,0,0
tissuearraycom_31,tissuearraycom,0,1,0,0,0
tissuearraycom_310,tissuearraycom,0,0,1,0,0
tissuearraycom_311,tissuearraycom,1,0,0,0,0
tissuearraycom_312,tissuearraycom,0,0,0,0,1
tissuearraycom_313,tissuearraycom,1,0,0,0,0
tissuearraycom_314,tissuearraycom,0,0,0,1,0
tissuearraycom_315,tissuearraycom,1,0,0,0,0
tissuearraycom_316,tissuearraycom,0,0,0,0,1
tissuearraycom_317,tissuearraycom,0,0,0,0,1
tissuearraycom_318,tissuearraycom,0,0,0,1,0
tissuearraycom_319,tissuearraycom,0,0,0,1,0
tissuearraycom_32,tissuearraycom,0,1,0,0,0
